Model Type: PSA1302,
File Version Number...: X02-02,
Trace Type: Live,
Start Frequency: 0920.0000 MHz,
Stop Frequency: 0926.0000 MHz,
RBW:   280kHz,
Auto RBW:  Off,
Video Filter:       On,
Prefs Trace CSV:   Absolute,
Reference Level:     0dBm,
Fixed Offset: Off,-010.0dB,
Graticule Scale:   10dB/div,
Graticule Shift: 00,
0925.2890,-044.9
0925.3110,-047.1
0925.3330,-051.0
0925.3560,-052.5
0925.3780,-057.4
0925.4000,-059.7
0925.4220,-059.1
0925.4440,-060.4
0925.4670,-062.0
0925.4890,-062.9
0925.5110,-064.0
0925.5330,-064.6
0925.5560,-065.3
0925.5780,-065.7
0925.6000,-066.1
0925.6220,-066.7
0925.6440,-066.3
0925.6670,-066.6
0925.6890,-065.9
0925.7110,-066.6
0925.7330,-067.8
0925.7560,-067.2
0925.7780,-067.7
0925.8000,-067.3
0925.8220,-067.9
0925.8440,-067.3
0925.8670,-067.3
0925.8890,-067.6
0925.9110,-067.6
0925.9330,-068.3
0925.9560,-067.7
0925.9780,-067.6
0926.0000,-068.0
